displacement,force,time
0.000252226,0.0014110274733638826,1
0.00024372399999999996,0.001304975056760077,4
0.00023522199999999994,0.0012266787969716043,7
0.00022671999999999997,0.0011551650183299676,10
0.00021821799999999998,0.0010970949158641246,13
0.00020971599999999996,0.0010482597919357353,16
0.000201214,0.0010058076068647412,19
0.000192712,0.0009668571359743026,22
0.00018420999999999997,0.0009285452611826079,25
0.00017570799999999998,0.0008881819423043394,28
0.00016720599999999996,0.0008499357457970428,31
0.00015870399999999996,0.0008092508165224713,34
0.000150202,0.0007736960194697426,37
0.00014169999999999997,0.0007314236911644718,40
0.00013319799999999998,0.0006831991359564541,43
0.00012469599999999996,0.0006316259815357232,46
0.00011619399999999999,0.0005693822429288444,49
0.00010769199999999998,0.0005130265801059004,52
9.918999999999998e-05,0.0004496491427857409,55
9.068799999999998e-05,0.0003872091669963055,58
8.218599999999999e-05,0.0003283764569533981,61
7.3684e-05,0.00026931220323598773,64
6.5182e-05,0.0002002237865541254,67
5.667999999999999e-05,0.00014214434985783503,70
4.8178e-05,8.632070488489951e-05,73
3.9676e-05,4.212617285753328e-05,76
3.1174e-05,-3.4585818958300155e-06,79
2.2672000000000002e-05,-3.356672686456683e-05,82
1.4170000000000002e-05,-3.490413711862264e-05,85
