displacement,force,time
0.0001,1.5509605998279725e-05,1
0.00013000000000000004,-9.633259007885398e-06,4
0.00016000000000000004,-5.388916441227538e-06,7
0.00019000000000000006,5.963615884212898e-06,10
0.0002200000000000001,5.377680825250034e-06,13
0.0002500000000000001,9.972821649589379e-06,16
0.00028000000000000014,-2.4471359100881637e-07,19
0.00031000000000000016,1.066611099554048e-05,22
0.00034000000000000024,4.930500514891568e-06,25
0.00037000000000000027,1.326489715089018e-05,28
0.0004000000000000003,7.253106583521545e-06,31
0.00043000000000000026,4.4495300353274844e-05,34
0.00046000000000000034,4.62933834069008e-06,37
0.0004900000000000004,3.211631343137164e-05,40
0.0005200000000000004,2.554705819520564e-05,43
0.0005500000000000004,2.468707527904705e-05,46
0.0005800000000000004,2.3345831500429356e-05,49
0.0006100000000000005,1.8702526415845534e-05,52
0.0006400000000000005,2.2605928536432257e-05,55
0.0006700000000000005,9.446565701045597e-06,58
0.0007000000000000005,2.239026772976915e-05,61
0.0007300000000000006,1.2412821958484011e-05,64
0.0007600000000000006,3.952903971208531e-05,67
0.0007900000000000006,3.218265134303737e-05,70
0.0008200000000000006,1.6972094991461833e-05,73
0.0008500000000000008,4.928968270694899e-05,76
0.0008800000000000008,3.678511641445516e-05,79
0.0009100000000000007,4.128741446670874e-05,82
0.0009400000000000007,5.963611315959494e-05,85
0.0009700000000000009,6.0274914201452224e-05,88
0.0010000000000000007,9.258629926811173e-05,91
0.0010300000000000008,0.00011200328278431695,94
0.0010600000000000008,0.00012284859848856556,97
0.001090000000000001,0.0001419853923636758,100
0.001120000000000001,0.0001631745231479428,103
0.0011500000000000008,0.00020808376635458525,106
0.001180000000000001,0.00019626863782033706,109
0.001210000000000001,0.00021982670859926006,112
0.001240000000000001,0.00026854856244035776,115
0.0012700000000000012,0.0002605016585776495,118
0.0013000000000000012,0.0002851977092067861,121
0.001330000000000001,0.000314880137422573,124
0.0013600000000000012,0.00033784933852426644,127
0.0013900000000000013,0.00036056603782062065,130
0.0014200000000000013,0.00039619625126048716,133
0.0014500000000000014,0.0004295461654374818,136
0.001480000000000001,0.00043895989695423023,139
0.0015100000000000014,0.00048348512135663326,142
0.0015400000000000014,0.0004893280066365513,145
0.0015700000000000015,0.000530548598026062,148
0.0016000000000000014,0.0005464599421347414,151
0.0016300000000000012,0.0005884276122769887,154
0.0016600000000000015,0.0006086849965896869,157
0.0016900000000000012,0.0006469957588083295,160
